Ligand,3FGU,3S41,4RCH,7T78,4ISF,4DCH,4DHY,5V4X,4NO7,3F9M,3VEY,3IDH,7T79,6E0I,3IMX,4ISE,3ID8,3VEV,3VF6,5V4W,1V4S,eA,XGB,Predicted probability
decoy4530.ZINC40848499,-8.30180454,-9.5528059,-10.1485796,-9.18181419,-9.49623203,-8.81782246,-9.46921253,-9.52999973,-8.63845634,-7.85240078,-8.31147385,-9.30541897,-9.40349197,-8.89933777,-9.22340775,-9.78561211,-8.10949516,-10.9671144,-10.2166662,-9.36397934,-8.11076546,-9.175518622857144,-9.132391584868321,0.0015146710211411119
decoy2796.ZINC55631992,-8.56303501,-8.35283756,-8.95165443,-8.37323856,-8.9936018,-9.24554729,-7.65624475,-9.11623001,-9.54573441,-8.68507481,-8.44038868,-8.41609764,-8.82891941,-8.15877056,-8.66878414,-9.39407444,-8.70052433,-9.62365532,-8.38722038,-8.78203487,-9.37214279,-8.774086247142856,-8.797540767834567,0.001513977418653667
decoy1616.ZINC58928979,-8.11554527,-10.3419037,-9.0760746,-6.93346643,-11.0241461,-9.11697865,-7.57551622,-8.95322895,-6.53982449,-7.41421318,-7.64672899,-7.77575397,-6.71082878,-8.51350784,-9.2510767,-11.9750795,-7.42267227,-10.7310524,-8.18333244,-10.7785425,-7.3569746,-8.639830837142856,-8.618905984401401,0.001510870293714106
decoy2585.ZINC13598060,-6.85007429,-7.10215855,-7.32235432,-7.80398989,-7.40151262,-7.49611139,-6.93517351,-7.60059834,-7.73648596,-7.16896248,-6.83217001,-7.2251296,-7.63641167,-6.94698668,-7.50563812,-7.70118189,-7.35280085,-8.04917908,-7.50979614,-7.50530291,-7.4778657,-7.3885659047619034,-7.3799898546952925,0.0015104747144505382
decoy2868.ZINC11534750,-7.26860428,-7.65269756,-7.97988605,-8.17258072,-8.26288414,-8.88202763,-7.62882137,-8.18853855,-8.79930687,-8.2330904,-8.36893082,-7.58601713,-8.90217018,-7.68029261,-8.66967773,-8.88454819,-7.81199694,-9.4163599,-8.08654213,-7.84394264,-8.46247005,-8.227685042380951,-8.226894997005793,0.0015050854999572039
decoy3975.ZINC00294082,-7.98274183,-9.03164577,-8.74704838,-9.5209322,-8.94647789,-9.23193169,-9.03542233,-8.94353485,-7.87918758,-9.45681,-8.30584812,-8.2446413,-10.2277708,-8.16617012,-8.26951027,-7.84447479,-8.50562096,-9.70505619,-8.0894289,-8.98344326,-9.68790054,-8.800266560476189,-8.826100226114157,0.0015026218025013804
decoy631.ZINC21859887,-8.01601696,-9.22117901,-9.84753227,-7.95909262,-8.44316387,-10.0366163,-9.1607914,-8.20164394,-8.02177715,-7.35042429,-7.66547585,-8.49854565,-8.38323021,-10.3212852,-9.52356243,-8.10790825,-7.72571707,-11.3491268,-8.46331501,-8.91135311,-8.15967464,-8.731782477619047,-8.611913852838597,0.0015010943170636892
decoy2067.ZINC37929447,-6.53899479,-7.79199505,-7.73075533,-7.9402318,-8.05056286,-8.75787258,-7.7305336,-8.61799335,-7.85123062,-6.30459309,-7.82072973,-7.82441235,-7.54503393,-7.28331614,-8.48327351,-8.57799816,-8.26981068,-8.42289066,-8.01569939,-8.72891617,-8.13996696,-7.925086226190477,-7.927412209963767,0.0014996720710769296
decoy3862.ZINC64435562,-7.96777868,-8.16890049,-8.90526676,-8.91786194,-8.86398983,-8.53212643,-8.18655872,-8.74624348,-7.41643286,-6.73551369,-8.08058548,-8.78514099,-10.3179398,-8.66361237,-8.70488834,-8.37084103,-8.75948238,-9.63139725,-8.43692589,-8.4081459,-7.06069899,-8.460015776190476,-8.4252611833478,0.0014932978665456176
decoy1936.ZINC04555358,-6.70489311,-8.4416647,-8.53919601,-7.57253647,-8.56522369,-8.68935299,-8.23269653,-9.38286018,-8.41144276,-6.48156071,-8.44218922,-8.32285118,-9.24155617,-8.30868721,-9.02526379,-8.12489605,-8.55170059,-9.11580753,-8.70902443,-8.78552914,-8.17380428,-8.372511273333334,-8.303744998335192,0.0014932290650904179
decoy2677.ZINC20828841,-8.4519577,-8.85600948,-10.4165983,-9.83471298,-9.6657896,-10.1424522,-8.88523102,-8.63006687,-8.54020882,-8.74236012,-8.79144478,-9.29712009,-10.9513826,-9.54404354,-11.2811689,-9.56862164,-8.12815762,-11.0712633,-10.0003223,-10.2835665,-8.48542309,-9.503233402380953,-9.462448211011852,0.0014917601365596056
decoy3725.ZINC03991774,-6.79562044,-7.82220221,-8.35634613,-8.27574921,-8.89253807,-8.11878204,-7.84066534,-8.42816734,-8.59157372,-7.3055892,-7.14433289,-8.6109724,-9.04259682,-7.12440681,-7.9783802,-9.00401974,-6.88626194,-8.81143475,-8.84658718,-8.09165096,-8.02499771,-8.094898814285713,-7.980742475179578,0.0014866676647216082
decoy2816.ZINC09499708,-8.03673458,-8.62970829,-8.9475317,-8.81274891,-9.01823997,-9.03274345,-8.21498108,-8.53809643,-9.2484293,-6.71421385,-7.66389513,-9.43681335,-9.07579041,-8.98123741,-8.95996857,-9.54585934,-7.84385061,-10.1352072,-7.54524469,-9.14898491,-7.97083235,-8.64291007285714,-8.629494757794994,0.0014859247021377087
decoy2875.ZINC17303512,-6.2988801,-8.86578941,-9.7570715,-9.44104385,-9.11187649,-9.22354698,-8.87053585,-8.1880722,-9.18842983,-6.15938854,-9.11262226,-7.66654062,-9.94975853,-8.53387642,-9.89722538,-8.60255146,-8.91844273,-9.82269669,-9.00621033,-9.0202179,-8.87987804,-8.786412148095238,-8.733327310508251,0.0014812039444223046
decoy790.ZINC36625606,-8.23211861,-9.04246998,-9.58494949,-8.380373,-9.23206234,-10.0941706,-7.95363951,-9.5962925,-8.66392994,-7.93259144,-8.49687576,-8.2759676,-8.49136734,-8.70944023,-9.64195156,-10.2526827,-8.36942577,-10.4174519,-8.45792866,-10.2426167,-7.58261967,-8.935758347619046,-8.899641593055389,0.0014790643472224474
decoy1710.ZINC38750901,-9.32675362,-9.25675869,-10.9559603,-10.6524324,-9.89695358,-11.3015547,-9.28081226,-10.1518955,-10.2480049,-9.8196516,-10.9695911,-10.2493038,-10.2854376,-10.4827776,-10.2130547,-10.242445,-10.0228682,-12.7451534,-9.87929916,-10.7153177,-10.7339287,-10.353807357619047,-10.304523920681591,0.0014786883257329464
decoy1790.ZINC04809958,-8.74513626,-9.09131718,-8.59982967,-8.22044563,-9.00792313,-10.0778646,-9.12390709,-9.21877956,-9.53986645,-8.23523712,-8.96551991,-9.61945343,-8.15486717,-8.74778175,-7.8720088,-9.18286419,-8.9794302,-10.2152138,-9.68059921,-10.160203,-8.42919159,-9.041306654285714,-8.991626038814543,0.001478102756664157
decoy561.ZINC09411179,-7.94339657,-7.55247593,-8.5729332,-8.94111443,-8.49002647,-8.84208488,-7.53615475,-8.16403198,-7.81398392,-7.65392923,-8.60845757,-8.27062225,-8.77270603,-7.62887478,-8.69236374,-8.0902586,-8.14217567,-9.34970665,-7.98523951,-7.46735287,-8.28304863,-8.22861607904762,-8.20772664012197,0.0014774990268051624
decoy2016.ZINC49472686,-8.62229729,-8.68183517,-9.40324497,-9.79804611,-8.82927036,-7.91750908,-8.6509409,-8.81645775,-8.12285137,-7.46836376,-7.65662718,-9.41229248,-8.55009937,-8.26562977,-9.48336697,-8.88664246,-8.59188461,-9.51809692,-9.19040585,-8.09502983,-7.69692087,-8.65037205095238,-8.675353023421275,0.0014755601296201348
decoy4221.ZINC32124157,-7.94343758,-8.76166344,-8.80705643,-9.24333668,-8.72900105,-8.97137451,-8.82270432,-8.92302418,-8.70158386,-7.55368042,-7.81877518,-8.34745026,-7.54415894,-8.03613281,-8.65478611,-9.23454762,-7.67548609,-9.91802216,-8.57518578,-9.00348377,-8.51937962,-8.561155752857143,-8.580745417493802,0.0014700314495712519
active34.CHEMBL489514,-7.99415016,-8.81534481,-8.44850254,-8.79019928,-8.39494038,-8.64351559,-8.28394413,-8.95287704,-9.09498882,-7.81106853,-8.72568798,-8.43084335,-8.52721691,-8.40715027,-8.73505974,-8.76533127,-8.84913731,-10.2625914,-8.54644871,-8.51618099,-9.76391506,-8.702814012857143,-8.70524758323013,0.0014688174705952406
decoy1350.ZINC34724127,-7.35400581,-9.46869469,-10.2860556,-8.74213505,-10.0177813,-9.02859879,-9.50575829,-9.94891548,-8.13946056,-8.30093384,-8.68733025,-9.34174347,-8.99210548,-9.52333641,-10.3293829,-10.3207045,-7.95796204,-10.7855825,-8.64850998,-9.91668987,-8.34460735,-9.22096638857143,-9.184322767129466,0.0014675423735752702
decoy1231.ZINC15731071,-7.36347532,-8.73014545,-8.87082005,-7.68101501,-10.0257273,-9.92321873,-8.79687119,-9.51080608,-7.0993619,-7.33326292,-8.11256886,-9.07925701,-8.14987755,-8.18903542,-8.58296108,-10.0665388,-8.0317831,-9.58397961,-8.31572628,-9.62841988,-7.32706833,-8.590567612857145,-8.562171743103956,0.0014670827658846974
decoy1158.ZINC39519552,-7.55827713,-8.01126575,-8.98477077,-8.87701511,-8.34372807,-9.13542366,-7.87330055,-7.99428129,-8.34225273,-7.42087746,-8.36915016,-7.90501785,-8.68955994,-7.87531281,-9.05321884,-8.64824581,-8.09259701,-8.94620037,-8.12079716,-8.11627674,-9.09626389,-8.35494443333333,-8.345930038747953,0.0014631127705797553
decoy535.ZINC12556431,-8.35996246,-8.55765343,-8.58642864,-8.87417603,-8.79256535,-8.99438763,-8.60667229,-8.91099644,-8.89515018,-7.25423717,-8.33155632,-8.7872982,-8.58387184,-8.40412998,-9.6876173,-9.22309399,-7.97293806,-9.48994923,-9.19495201,-8.9669342,-7.97771311,-8.688203993333333,-8.687925527817859,0.0014530682237818837
decoy4492.ZINC08663683,-6.87598467,-7.50528336,-7.4720664,-7.60996771,-7.46595001,-7.58953524,-7.47253036,-7.67227173,-7.67106533,-7.84820604,-7.3931098,-7.695364,-7.68709135,-7.76900339,-8.06625271,-7.61937714,-8.04696369,-8.30287647,-7.29471254,-7.93653154,-7.29925728,-7.633019083809525,-7.62401999985981,0.0014524104772135615
decoy493.ZINC46622134,-9.25115776,-9.187397,-9.05319595,-9.7018261,-9.60073566,-9.40144825,-9.2130537,-9.08678532,-10.497468,-8.78111649,-9.77418041,-9.24357414,-10.0954924,-9.27972889,-8.8856144,-9.71686745,-10.2323408,-10.153183,-9.1642971,-9.89474773,-9.36370087,-9.503710067619048,-9.488499442065084,0.001443810178898275
decoy3504.ZINC51619839,-7.25166416,-8.17878056,-7.84660435,-9.26066494,-8.61750031,-8.33112144,-8.16542721,-8.76495743,-8.82003593,-8.03911781,-7.81070328,-8.39566803,-8.48240089,-8.13402843,-9.16242599,-8.96451569,-7.55795765,-9.28905201,-8.60457134,-8.5989151,-7.18905926,-8.355484371904762,-8.371699713268828,0.001443366170860827
decoy4618.ZINC23989382,-9.89737892,-8.92970085,-9.7464447,-8.62285805,-9.79305077,-11.6059723,-8.93089962,-9.04207993,-8.18561077,-7.93378496,-7.72335672,-9.77395535,-8.55514908,-8.91020966,-9.43026257,-10.0022669,-8.32359123,-10.5286913,-8.74393177,-9.21725941,-9.70015812,-9.21888633238095,-9.23767210417599,0.0014423081884160638
decoy2241.ZINC66977362,-9.36578941,-8.98050213,-10.1391068,-9.85448456,-10.1545906,-10.3533468,-9.00325298,-10.360013,-9.22818184,-8.92596531,-9.18254375,-10.2107019,-9.66589737,-9.8786974,-10.1555634,-10.9762926,-8.90528107,-11.18822,-9.64962196,-11.1452951,-9.07971573,-9.82871731952381,-9.829427764447459,0.0014422168023884296
decoy2630.ZINC21859663,-7.31685543,-8.88890553,-10.8872738,-8.19318199,-10.8090687,-8.58725357,-8.85347748,-7.81677389,-9.58919907,-7.94933319,-8.75311661,-7.8150835,-8.49411011,-9.47173882,-10.9290037,-9.37519741,-7.82494545,-9.59410572,-10.0418577,-9.72399235,-7.7698164,-8.984966210476191,-8.954420671328874,0.0014413833850994706
decoy1887.ZINC07884992,-7.7471962,-7.71984625,-9.86332512,-8.73035431,-9.58780193,-8.99033451,-8.87903309,-9.91365528,-9.68977165,-7.57044935,-8.23535252,-7.99743271,-7.39417362,-10.1227627,-9.02528191,-10.6349354,-7.383708,-11.0703621,-7.92044115,-9.67157173,-7.68894958,-8.84936852904762,-8.807363063331405,0.001435374259017408
decoy2125.ZINC49528573,-7.8575592,-7.62892628,-8.35991955,-8.11369514,-8.33293343,-7.91770887,-7.63878918,-8.76195717,-9.32315063,-6.37219,-6.9894762,-7.90515518,-8.74947548,-7.53975534,-7.93903685,-9.18626595,-7.14218664,-9.06629944,-8.38329411,-8.16089916,-8.08466816,-8.06920676,-8.104234292924666,0.0014334713341668248
decoy4600.ZINC10187817,-8.97808552,-10.0375299,-9.09473801,-10.2735147,-9.47592449,-10.7175198,-10.0441389,-10.4284859,-10.084857,-9.06254387,-8.49461937,-9.76099491,-10.768364,-9.01776218,-10.9202385,-9.28083324,-9.30026054,-11.3649616,-9.91538525,-9.82597065,-9.6115694,-9.83134751095238,-9.835318438595289,0.001432947930879891
decoy2453.ZINC13306423,-6.47327948,-8.60195637,-8.33365822,-8.20466423,-8.67057419,-7.60668135,-8.65659904,-8.20852852,-7.56347179,-8.17201996,-7.12191057,-9.00801754,-8.33206558,-7.94813967,-8.08428097,-7.67234993,-8.13047504,-8.62706852,-7.68430233,-8.75428963,-8.63635731,-8.118604297142857,-8.147790326607343,0.0014315969310700893
decoy3937.ZINC25014417,-7.95764208,-8.42847729,-8.26945972,-9.06224155,-9.63093376,-9.90415668,-8.34126568,-10.1617527,-8.81110573,-8.61864948,-7.83006191,-8.17199039,-9.72932053,-7.91455412,-9.20768166,-9.84556007,-9.1668911,-9.17905521,-8.36542416,-9.44168091,-8.27132225,-8.871867951428571,-8.918358575748192,0.001430888194590807
decoy1051.ZINC39355880,-7.51313639,-8.53762341,-8.59995937,-8.12051773,-8.40422153,-7.29230404,-8.53230667,-7.17884827,-6.6927743,-7.57467508,-7.45904398,-8.34817886,-7.48171711,-8.7753334,-9.13264751,-7.53068447,-7.89060163,-10.3114882,-7.34159374,-8.4333353,-8.79616451,-8.092721690476193,-8.11876020671444,0.001429102849215269
decoy3579.ZINC20577793,-7.58465862,-9.73076248,-10.3291264,-9.72787094,-8.88816643,-9.9084053,-9.75235558,-9.67542076,-8.07704449,-8.43656158,-8.39162731,-8.80094528,-8.55140686,-10.2867966,-10.6062269,-9.4601593,-8.24557018,-10.30515,-10.0034533,-9.79572296,-7.77096415,-9.253733115238093,-9.162933672051572,0.0014268115628510714
decoy2817.ZINC03525977,-8.24785233,-8.44522285,-8.57488251,-8.78229904,-8.52414894,-8.7527523,-8.45662785,-8.30158615,-8.55580044,-8.73961163,-8.45247078,-8.84110928,-9.76497364,-8.268116,-8.64347839,-8.56061935,-8.9784708,-9.91038704,-8.9265213,-8.63312435,-8.54898548,-8.709954307142857,-8.709631837225126,0.0014248474035412073
decoy2793.ZINC52993201,-6.78399229,-7.54842186,-7.73750496,-7.05283451,-8.48495388,-7.81213379,-7.53295565,-8.01699734,-8.72261715,-7.98359394,-7.80611992,-7.46972227,-8.27059078,-7.59341192,-8.47542858,-9.08691692,-7.4822998,-9.1882143,-8.20689297,-8.21229553,-7.23787165,-7.938370000476191,-7.849396436500268,0.0014240103773772717
decoy4679.ZINC09348702,-8.02819729,-8.71149158,-9.06756783,-9.64105225,-9.12040424,-9.78411293,-8.75522709,-8.72031212,-8.92072487,-6.70414782,-8.78500557,-9.45596504,-10.0040064,-8.80271244,-10.2070494,-9.20633316,-9.00762749,-9.67123604,-9.23892212,-8.96669769,-8.10859203,-8.99558978095238,-8.867639357984675,0.0014224051265046
decoy3578.ZINC20465605,-8.50882149,-9.70254421,-9.85328197,-9.48348522,-9.38952637,-8.9129982,-9.75080013,-8.87845039,-11.3414202,-9.6452055,-8.94489861,-9.24190903,-8.85346317,-9.27505779,-9.18596172,-8.94303417,-9.64655495,-10.8525763,-9.93679142,-9.00038433,-10.4441166,-9.513870560476189,-9.478487154644077,0.0014214483089745045
decoy2253.ZINC09331056,-8.3094368,-8.54317856,-9.2084446,-8.52126694,-8.5519495,-8.81278133,-8.48935699,-8.39509487,-8.22111225,-8.90938663,-8.10533905,-8.28023052,-9.35886097,-8.14735603,-8.7326498,-8.57834911,-8.96570206,-9.75311947,-8.38016987,-8.39651871,-9.35119343,-8.667214166190476,-8.636615550195735,0.0014112271601334214
decoy195.ZINC43211039,-8.63056087,-9.00192833,-8.6974678,-8.02645206,-8.94322872,-8.58424187,-8.82212543,-8.85431194,-7.26698017,-7.21115303,-8.29799175,-9.37804508,-8.21973324,-9.10775375,-9.42801571,-8.20117664,-7.63640213,-10.3487167,-8.48335361,-9.74477482,-7.49693012,-8.58958779857143,-8.595852164054445,0.0014076948864385486
decoy1739.ZINC00116286,-7.29418373,-8.96534252,-8.84087086,-8.87922382,-9.50944614,-8.96412754,-8.50662518,-9.03502274,-9.69253635,-8.50358105,-7.70448542,-8.0442276,-9.0997963,-7.72848225,-9.28962135,-9.26997566,-8.14467335,-10.0196877,-9.24891472,-9.2681303,-8.86351967,-8.803451154761902,-8.749663125663462,0.001405081246048212
decoy3982.ZINC08172513,-7.56961679,-7.85276556,-8.50206947,-8.85066795,-7.50964785,-7.95231009,-7.89152002,-7.54393387,-7.92226076,-8.07133579,-7.06260967,-8.04893112,-9.54038715,-7.82213736,-8.15519524,-7.57679367,-8.4297781,-8.61728287,-7.97739887,-7.62823296,-8.63118172,-8.055050327619048,-8.046175764432725,0.0014047552831470966
decoy3870.ZINC00310066,-7.12447119,-8.52968597,-8.06675816,-8.40647221,-7.64986563,-8.36872196,-8.61302471,-7.95467281,-8.15704918,-8.07695293,-8.48850346,-8.41322041,-9.91823387,-7.47637081,-10.001914,-7.82412195,-8.45726013,-8.9052248,-9.03847027,-8.12961674,-8.21369362,-8.372109752857144,-8.351502170765857,0.0014029479352757335
decoy600.ZINC63385586,-8.30269051,-8.74324322,-10.4071789,-7.63660765,-9.34459686,-10.2963257,-8.43373775,-9.68054771,-8.25274181,-9.22008324,-8.24839211,-7.86654091,-9.10890198,-8.82496643,-9.48955631,-9.98671341,-6.93879795,-10.8904362,-8.75801754,-10.3077993,-7.59978724,-8.968460130000002,-8.89839877484391,0.001402240595780313
decoy3978.ZINC04941202,-8.14340115,-8.27731323,-8.71662712,-8.76537991,-8.65531635,-8.65596294,-8.3976984,-8.99248695,-8.76327515,-8.30552197,-8.22803688,-8.63220596,-9.29044724,-8.41462135,-9.25691223,-9.11650658,-9.01280594,-9.98817825,-8.32241535,-9.02782154,-8.92997932,-8.75680541952381,-8.742702713673335,0.0013986421981826425
decoy2198.ZINC03885416,-7.38377237,-7.73986721,-7.78128862,-8.14225388,-8.2835865,-8.55787945,-7.79655218,-8.32116032,-9.04542732,-7.46817255,-7.36819935,-8.0008831,-8.60001469,-8.0148859,-8.41911697,-9.3753624,-8.33916187,-8.42699718,-8.75524044,-8.42022038,-6.97982121,-8.15332685190476,-8.110389264491833,0.001394901773892343
decoy725.ZINC12862927,-8.99868298,-9.50291634,-10.5090113,-10.651722,-9.68507671,-10.2107725,-10.2713718,-9.52849674,-9.97226715,-10.3200703,-10.1740322,-10.5460196,-10.480217,-9.48539352,-10.4187622,-9.80937767,-10.7190676,-11.6708622,-9.99514103,-9.70494461,-9.32663918,-10.094325934761903,-10.060563029721337,0.0013940955977886915
decoy11.ZINC08961243,-9.49988842,-9.3275938,-10.3342314,-10.1827564,-9.81423855,-9.80530834,-9.27879047,-9.38537788,-9.41510296,-9.67850876,-9.04743862,-9.80484104,-9.27242374,-9.09639263,-10.0419884,-8.60170555,-8.67062473,-10.2499075,-9.90402126,-9.44408703,-8.96553707,-9.515274502380954,-9.48321764253213,0.001393925049342215
decoy1565.ZINC12648151,-9.82447147,-10.3256626,-10.3070097,-9.74249077,-11.3411179,-11.1018724,-10.3771172,-9.83588123,-9.12175751,-9.60517311,-10.2061491,-9.75951767,-9.89782429,-10.3745689,-10.6585588,-10.147934,-9.16762161,-12.2243834,-10.0226698,-10.1969671,-8.80250645,-10.144821667142855,-10.082684761589018,0.0013903143117204309
decoy208.ZINC08838938,-7.44651365,-7.96699095,-8.80116367,-7.9159627,-8.86296749,-8.42327023,-8.00902081,-8.66487694,-8.37081718,-8.49171829,-8.17276669,-8.18727207,-8.68213272,-8.23280525,-8.2029686,-8.82475948,-8.67814636,-9.98261166,-8.61705685,-8.52437687,-9.4950552,-8.50253588857143,-8.510757132783484,0.0013889339752495289
decoy2324.ZINC24172138,-8.48440647,-9.23362446,-9.18304825,-9.11142063,-9.07503891,-10.0200424,-9.18685913,-8.20530319,-8.93885708,-8.10062504,-8.28005981,-9.60947704,-8.91462231,-8.86286926,-8.7471199,-9.55656242,-8.5488081,-9.42647839,-9.3120451,-9.41282177,-8.29536819,-8.976450373809524,-8.96726104859072,0.0013884862419217825
decoy43.ZINC02428263,-7.56735802,-9.39295673,-8.21105003,-7.66525126,-9.25759792,-9.41576195,-8.39215088,-8.7927494,-6.76587391,-6.98429441,-7.80586767,-8.36034584,-7.06224251,-7.61574364,-9.48814774,-10.0860853,-7.94568872,-9.46082687,-7.71121168,-10.8448467,-7.68064404,-8.405080724761905,-8.37057283762312,0.0013864784268662333
decoy1956.ZINC39592832,-8.12777042,-8.53555012,-9.23797226,-9.52112484,-9.85717869,-9.54730415,-8.50492191,-10.1566782,-8.90084171,-8.41862869,-8.94858646,-9.15845966,-9.04020596,-8.79483032,-9.11462402,-10.7866087,-8.67814827,-11.1602802,-8.92510891,-9.91376114,-8.9497509,-9.251349310952381,-9.17832099221211,0.0013855709694325924
decoy4309.ZINC39607809,-7.26865435,-7.2932663,-7.18054676,-7.29180956,-7.90442848,-7.88786983,-7.2390914,-8.25176525,-7.28521109,-7.67127323,-7.60471487,-7.37622261,-8.22343254,-7.25767279,-7.78932381,-8.63268566,-7.22507811,-8.27558613,-7.26573801,-7.98196268,-7.68018007,-7.646976834761905,-7.622270463954999,0.0013815363636240363
decoy3198.ZINC46543256,-7.55285549,-7.88066721,-9.05081367,-8.46813011,-8.48594666,-9.13456249,-7.80671549,-8.95762062,-9.23548985,-8.73274136,-7.60009098,-8.14100456,-9.60503197,-7.60661697,-9.08435917,-8.41180038,-8.65406036,-9.15912056,-8.52753067,-8.50923061,-8.40664482,-8.52433495238095,-8.479780799187374,0.0013814199483022094
decoy61.ZINC12987743,-8.76747227,-9.64723396,-10.5346994,-8.85872364,-8.28544998,-9.20944118,-9.45885754,-8.9684124,-8.76845837,-8.52463913,-9.06393814,-9.72172451,-10.8762169,-10.0307627,-9.48700619,-9.96914673,-8.95443344,-10.827775,-8.90978909,-9.17893696,-8.76452541,-9.371792520952383,-9.290999167579436,0.0013807228533551097
decoy4537.ZINC09087155,-7.74720955,-9.67945004,-9.6360836,-8.74663544,-9.18495846,-9.79034424,-9.62301731,-7.88985968,-9.05624104,-8.14825821,-8.86983395,-8.71828556,-10.167366,-9.85317612,-8.27488899,-9.28263855,-8.79365158,-11.2471113,-9.68181705,-9.80471802,-8.30664253,-9.16677082,-9.074276711624464,0.0013789410004392266
decoy2080.ZINC51626210,-7.84072447,-7.84539366,-8.26211166,-8.41217327,-8.47234344,-8.73636913,-7.77765274,-9.01501274,-9.0305891,-7.10194969,-7.42389393,-8.0926981,-8.97299099,-8.00640202,-8.60263157,-8.96965599,-8.48444366,-8.67091751,-8.36483479,-8.92545414,-7.80490971,-8.324435824285715,-8.302119314702102,0.0013780953595414758
decoy475.ZINC20585012,-9.71117592,-9.46517467,-10.2681398,-10.7278481,-9.32376575,-10.3305082,-10.105547,-9.42233658,-9.97071266,-10.4583025,-9.23139381,-9.59057903,-10.3833046,-9.36595917,-10.1157103,-9.56987381,-9.74867821,-11.6458349,-10.1401825,-9.85161495,-9.54348564,-9.950958480952382,-9.928893871340124,0.0013780619483441114
